0	-103.0	0.0	-35.0	-19.0	-4.0	14.0	7.0	3.0	59.56
1	48.0	9.0	54.0	-16.0	-13.0	-20.0	4.0	11.0	57.28
2	-108.0	-102.0	-44.0	-25.0	-3.0	2.0	12.0	-19.0	50.98
3	-86.0	-86.0	64.0	46.0	-26.0	1.0	-20.0	-8.0	44.87
4	6.0	-84.0	28.0	22.0	25.0	7.0	3.0	-2.0	44.96
5	59.0	120.0	-71.0	51.0	8.0	-15.0	1.0	7.0	50.1
6	-54.0	127.0	25.0	-106.0	-11.0	2.0	6.0	7.0	44.93
7	102.0	127.0	22.0	-83.0	-3.0	-5.0	-12.0	-4.0	44.63
8	-128.0	-90.0	-117.0	-39.0	7.0	10.0	-4.0	-17.0	44.63
9	-57.0	14.0	67.0	4.0	33.0	-10.0	1.0	2.0	45.71
10	-50.0	109.0	-28.0	-67.0	-14.0	17.0	-8.0	6.0	47.75
11	127.0	92.0	-30.0	-5.0	31.0	4.0	5.0	17.0	46.94
12	-37.0	127.0	45.0	35.0	-2.0	1.0	7.0	-6.0	47.25
13	-17.0	-31.0	0.0	106.0	23.0	-1.0	-14.0	-3.0	46.94
14	34.0	-127.0	-9.0	-24.0	-12.0	2.0	15.0	-6.0	50.75
15	26.0	47.0	24.0	-15.0	-12.0	-15.0	-7.0	13.0	48.65
16	-41.0	-112.0	-105.0	-65.0	-1.0	13.0	-1.0	-6.0	47.25
17	-126.0	31.0	-65.0	-42.0	6.0	3.0	-11.0	15.0	52.26
18	17.0	102.0	-12.0	-4.0	-5.0	-5.0	21.0	-9.0	55.41
19	36.0	104.0	-8.0	-5.0	-3.0	-9.0	-7.0	-10.0	50.98
20	24.0	-48.0	-22.0	110.0	-6.0	4.0	1.0	-14.0	52.3
21	-8.0	17.0	0.0	-63.0	-17.0	-3.0	-1.0	-3.0	54.12
22	51.0	42.0	53.0	10.0	6.0	-3.0	11.0	-15.0	60.54
23	8.0	103.0	-54.0	44.0	-29.0	-12.0	-12.0	-15.0	52.3
24	80.0	-78.0	-38.0	8.0	-16.0	-4.0	0.0	-7.0	46.95
25	-63.0	-128.0	-11.0	-7.0	-7.0	-21.0	2.0	-1.0	49.61
26	-6.0	27.0	66.0	-7.0	19.0	6.0	-11.0	2.0	49.61
27	71.0	4.0	22.0	-51.0	-20.0	5.0	-9.0	29.0	59.09
28	56.0	56.0	-19.0	-10.0	12.0	-5.0	1.0	9.0	57.28
29	-17.0	-72.0	45.0	28.0	-4.0	-3.0	1.0	9.0	59.56
30	-101.0	-77.0	-6.0	-29.0	-1.0	1.0	-4.0	14.0	59.88
31	-48.0	-35.0	13.0	-4.0	2.0	-2.0	0.0	10.0	63.39
32	4.0	-118.0	-10.0	-96.0	-24.0	6.0	-9.0	-18.0	63.39
33	9.0	-20.0	-128.0	-50.0	6.0	-4.0	-12.0	-9.0	63.89
34	-72.0	95.0	21.0	-23.0	19.0	1.0	-11.0	-1.0	66.11
35	127.0	78.0	-48.0	3.0	12.0	20.0	-7.0	11.0	68.42
36	-14.0	-30.0	17.0	-10.0	-7.0	-4.0	1.0	-7.0	70.4
37	-128.0	54.0	50.0	3.0	1.0	-19.0	2.0	4.0	75.0
38	-107.0	-103.0	-29.0	-84.0	0.0	10.0	0.0	-13.0	78.25
39	43.0	127.0	14.0	4.0	4.0	-9.0	5.0	-12.0	76.55
40	-128.0	-20.0	-46.0	-54.0	4.0	1.0	10.0	0.0	83.52
41	-92.0	113.0	30.0	-19.0	-5.0	-6.0	17.0	-14.0	84.09
42	-110.0	-39.0	82.0	-44.0	-3.0	0.0	4.0	-6.0	77.79
43	-39.0	83.0	-106.0	-1.0	37.0	6.0	-5.0	-4.0	84.64
44	12.0	-75.0	-63.0	31.0	-22.0	0.0	-3.0	-7.0	84.61
45	-52.0	-27.0	118.0	-47.0	-5.0	-7.0	-2.0	8.0	79.66
46	-89.0	51.0	22.0	49.0	-54.0	-4.0	-2.0	8.0	76.31
47	-4.0	106.0	-11.0	-34.0	-10.0	1.0	-11.0	15.0	76.31
48	-128.0	32.0	-109.0	5.0	0.0	0.0	-8.0	-3.0	79.66
49	-114.0	94.0	79.0	20.0	8.0	-6.0	-3.0	3.0	82.09
50	-97.0	-111.0	10.0	-56.0	9.0	-10.0	0.0	-17.0	84.64
51	-120.0	50.0	70.0	-18.0	-3.0	-2.0	-20.0	10.0	98.02
52	38.0	-75.0	4.0	-49.0	-13.0	2.0	9.0	12.0	98.02
53	37.0	91.0	45.0	109.0	27.0	-1.0	-2.0	-25.0	97.98
54	92.0	32.0	-11.0	-12.0	6.0	-5.0	-1.0	-21.0	86.09
55	35.0	74.0	120.0	-58.0	-1.0	14.0	-18.0	-6.0	87.41
56	-128.0	-103.0	-47.0	24.0	2.0	-4.0	9.0	1.0	84.29
57	123.0	-28.0	-128.0	-84.0	-14.0	0.0	9.0	2.0	97.17
58	90.0	-63.0	22.0	6.0	-15.0	6.0	-10.0	-4.0	102.26
59	127.0	108.0	56.0	-5.0	-11.0	-11.0	-9.0	-3.0	99.56
60	-65.0	-54.0	-89.0	-36.0	-3.0	-8.0	11.0	-2.0	102.83
61	21.0	-128.0	92.0	111.0	30.0	4.0	-2.0	-28.0	104.94
62	21.0	-128.0	74.0	28.0	-5.0	-2.0	-1.0	-7.0	104.94
63	46.0	24.0	-23.0	1.0	-9.0	7.0	-7.0	-4.0	105.56
64	32.0	-26.0	39.0	44.0	2.0	-9.0	2.0	-16.0	105.06
65	80.0	-39.0	-6.0	16.0	-16.0	-10.0	-6.0	-5.0	105.56
66	17.0	-122.0	46.0	-19.0	-28.0	-14.0	4.0	7.0	104.4
67	-78.0	-38.0	-74.0	35.0	-28.0	-18.0	7.0	-16.0	104.54
68	4.0	-50.0	-8.0	-27.0	-22.0	4.0	-2.0	6.0	103.87
69	2.0	-43.0	6.0	-25.0	-1.0	0.0	-10.0	8.0	103.1
70	78.0	127.0	10.0	-23.0	13.0	22.0	-22.0	-14.0	98.35
71	-10.0	-75.0	-57.0	-75.0	-16.0	-8.0	20.0	-9.0	97.98
72	-128.0	-44.0	-43.0	-55.0	6.0	-4.0	-1.0	-3.0	84.09
73	12.0	127.0	63.0	66.0	-2.0	-8.0	-5.0	0.0	78.25
74	105.0	83.0	-33.0	3.0	-9.0	6.0	-6.0	-7.0	76.55
75	-35.0	111.0	-111.0	66.0	13.0	3.0	0.0	6.0	71.64
76	16.0	48.0	68.0	127.0	-16.0	-18.0	-2.0	-4.0	76.0
77	36.0	75.0	-18.0	-60.0	-12.0	-2.0	14.0	9.0	72.5
78	-11.0	52.0	-96.0	-61.0	-20.0	-3.0	-2.0	-10.0	75.0
79	-62.0	-57.0	74.0	-75.0	-5.0	2.0	10.0	2.0	66.11
80	-36.0	-128.0	-66.0	15.0	-3.0	1.0	6.0	-10.0	64.6
81	16.0	-73.0	25.0	-16.0	10.0	2.0	-12.0	-14.0	63.89
82	33.0	112.0	-65.0	-48.0	-15.0	5.0	5.0	5.0	61.8
