0	50.0	-9.0	-28.0	58.0	19.0	-26.0	-54.0	-50.0	63.23
1	27.0	-95.0	56.0	37.0	-17.0	-4.0	-6.0	-27.0	63.53
2	-44.0	46.0	127.0	-53.0	10.0	0.0	10.0	32.0	61.87
3	107.0	79.0	29.0	9.0	-2.0	14.0	-19.0	-6.0	59.16
4	81.0	50.0	69.0	31.0	-14.0	-5.0	-65.0	-11.0	59.11
5	-128.0	65.0	36.0	-44.0	11.0	-11.0	-9.0	8.0	59.42
6	-8.0	76.0	-77.0	-53.0	-6.0	37.0	5.0	65.0	59.21
7	-19.0	-128.0	-24.0	-2.0	-22.0	-21.0	-17.0	1.0	60.2
8	84.0	-89.0	68.0	-21.0	-21.0	-7.0	-75.0	-26.0	60.92
9	39.0	-128.0	58.0	74.0	-11.0	-11.0	-92.0	11.0	63.23
10	8.0	127.0	-41.0	-12.0	16.0	-56.0	3.0	17.0	64.86
11	-24.0	-37.0	22.0	15.0	7.0	-4.0	4.0	-30.0	73.43
12	-4.0	-11.0	-94.0	13.0	-23.0	-25.0	103.0	1.0	88.65
13	114.0	-128.0	-9.0	-128.0	35.0	-7.0	-23.0	-5.0	76.75
14	-48.0	-49.0	28.0	-18.0	12.0	1.0	82.0	-57.0	70.24
15	89.0	29.0	-6.0	116.0	0.0	7.0	-50.0	56.0	71.87
16	-58.0	83.0	59.0	6.0	-20.0	8.0	92.0	-73.0	80.43
17	-49.0	127.0	-2.0	-36.0	3.0	-36.0	127.0	84.0	90.77
18	-3.0	-28.0	-34.0	-79.0	-16.0	-9.0	-16.0	25.0	76.67
19	-17.0	-106.0	10.0	-68.0	8.0	-28.0	-17.0	48.0	77.84
20	-128.0	-128.0	6.0	38.0	-16.0	24.0	-23.0	37.0	101.02
21	50.0	127.0	-42.0	46.0	6.0	-67.0	-47.0	-20.0	92.3
22	-34.0	-91.0	-75.0	-6.0	-18.0	-15.0	-42.0	-4.0	86.33
23	-6.0	-77.0	9.0	-67.0	5.0	-18.0	9.0	-9.0	96.59
24	127.0	115.0	-88.0	-43.0	-4.0	34.0	-2.0	17.0	101.75
25	-95.0	-23.0	-73.0	3.0	3.0	-24.0	-10.0	-34.0	101.75
26	-94.0	36.0	42.0	-69.0	-9.0	21.0	-21.0	-16.0	100.72
27	-76.0	-90.0	0.0	23.0	-32.0	-29.0	18.0	22.0	98.68
28	94.0	-3.0	54.0	-19.0	18.0	14.0	16.0	-58.0	91.7
29	-34.0	107.0	4.0	-23.0	-17.0	-9.0	-28.0	-46.0	100.88
30	81.0	115.0	100.0	2.0	-43.0	22.0	23.0	17.0	101.14
31	88.0	-47.0	-34.0	-4.0	-5.0	8.0	-14.0	-99.0	102.36
32	-89.0	-121.0	98.0	116.0	-4.0	-53.0	101.0	-40.0	102.29
33	65.0	-5.0	110.0	22.0	-7.0	4.0	24.0	-3.0	102.65
34	127.0	1.0	-9.0	-75.0	21.0	-7.0	16.0	-41.0	104.27
35	-55.0	-118.0	-19.0	-20.0	-17.0	31.0	-82.0	-43.0	103.32
36	127.0	127.0	51.0	-28.0	-5.0	-59.0	22.0	52.0	101.94
37	21.0	77.0	-31.0	30.0	-19.0	-4.0	-81.0	5.0	102.36
38	-128.0	127.0	65.0	-44.0	27.0	-17.0	-7.0	55.0	102.38
39	-128.0	-40.0	13.0	70.0	10.0	3.0	-92.0	7.0	103.0
40	4.0	37.0	-17.0	-28.0	-8.0	-2.0	28.0	-1.0	103.32
41	-29.0	-106.0	-49.0	34.0	0.0	17.0	26.0	-22.0	102.38
42	90.0	127.0	25.0	-128.0	23.0	40.0	50.0	-3.0	102.23
43	20.0	127.0	-31.0	74.0	7.0	4.0	-16.0	-42.0	101.18
44	-101.0	57.0	-15.0	-49.0	-5.0	-3.0	96.0	-24.0	101.37
45	20.0	112.0	-67.0	17.0	-86.0	21.0	10.0	19.0	100.72
46	68.0	127.0	-29.0	-28.0	-14.0	-5.0	-21.0	11.0	98.68
47	-63.0	-77.0	-26.0	-22.0	-17.0	12.0	-9.0	-9.0	101.37
48	-42.0	-50.0	58.0	21.0	8.0	-15.0	-43.0	2.0	101.16
49	12.0	91.0	34.0	-32.0	-7.0	5.0	-27.0	-38.0	100.61
50	29.0	127.0	33.0	119.0	56.0	-37.0	9.0	-10.0	102.23
51	15.0	109.0	-12.0	-26.0	-7.0	18.0	5.0	-13.0	102.12
