0	35.0	53.0	35.0	10.0	-6.0	7.0	-8.0	-2.0	61.94
1	-104.0	-72.0	48.0	6.0	16.0	25.0	1.0	-10.0	65.43
2	-24.0	96.0	-74.0	2.0	18.0	-1.0	-6.0	10.0	61.39
3	-11.0	-93.0	-33.0	-128.0	0.0	14.0	-6.0	-11.0	64.78
4	104.0	25.0	32.0	-19.0	-11.0	-59.0	-12.0	2.0	56.57
5	-22.0	-103.0	35.0	5.0	-14.0	-2.0	34.0	17.0	64.78
6	-23.0	-18.0	46.0	90.0	11.0	-15.0	1.0	8.0	58.98
7	33.0	24.0	1.0	19.0	-10.0	-7.0	-8.0	-11.0	59.78
8	-97.0	-15.0	-110.0	-87.0	1.0	5.0	-3.0	8.0	72.85
9	89.0	31.0	23.0	15.0	-26.0	20.0	-38.0	-19.0	65.53
10	42.0	53.0	33.0	24.0	11.0	-13.0	-28.0	13.0	74.6
11	7.0	3.0	-14.0	-7.0	10.0	-12.0	-44.0	0.0	70.31
12	-16.0	6.0	-22.0	-15.0	-6.0	-25.0	-29.0	-2.0	76.34
13	24.0	16.0	-24.0	-11.0	1.0	-27.0	20.0	-8.0	85.69
14	53.0	18.0	33.0	65.0	-1.0	-3.0	-2.0	-8.0	91.04
15	-93.0	-62.0	-4.0	11.0	11.0	41.0	-2.0	0.0	95.1
16	-111.0	58.0	-41.0	2.0	16.0	15.0	-2.0	-14.0	93.32
17	-87.0	-128.0	-1.0	-35.0	-11.0	5.0	-11.0	1.0	88.1
18	-21.0	-53.0	33.0	79.0	9.0	-11.0	9.0	2.0	90.93
19	38.0	-31.0	3.0	-17.0	22.0	-14.0	-17.0	9.0	114.66
20	-26.0	-2.0	10.0	-11.0	0.0	-28.0	-5.0	-2.0	111.37
21	-19.0	20.0	11.0	-19.0	6.0	-16.0	22.0	0.0	102.76
22	-126.0	-23.0	-9.0	115.0	-5.0	18.0	2.0	-8.0	112.64
23	-70.0	-103.0	23.0	69.0	-14.0	-3.0	-7.0	-18.0	111.37
24	-23.0	-3.0	8.0	-1.0	-17.0	-11.0	-17.0	0.0	116.12
25	127.0	77.0	14.0	-17.0	-5.0	7.0	-28.0	0.0	116.23
26	-128.0	-17.0	-22.0	35.0	0.0	-40.0	-1.0	-8.0	116.71
27	53.0	-16.0	11.0	35.0	1.0	-30.0	-39.0	1.0	116.82
28	-2.0	-54.0	-11.0	44.0	5.0	-11.0	-16.0	6.0	116.82
29	118.0	-21.0	54.0	-31.0	2.0	-29.0	34.0	6.0	116.73
30	24.0	75.0	-5.0	-123.0	-5.0	-3.0	-6.0	3.0	116.57
31	-6.0	127.0	-9.0	19.0	7.0	-6.0	-29.0	0.0	116.12
32	-87.0	87.0	16.0	-15.0	4.0	-26.0	-13.0	25.0	108.72
33	-29.0	17.0	13.0	23.0	-5.0	44.0	0.0	-1.0	114.66
34	-91.0	49.0	-4.0	17.0	-4.0	-2.0	-22.0	-8.0	97.65
35	-23.0	-42.0	67.0	-1.0	1.0	8.0	20.0	-8.0	88.1
36	29.0	16.0	40.0	-64.0	2.0	-14.0	-28.0	1.0	93.32
37	115.0	85.0	-13.0	2.0	-20.0	24.0	15.0	-15.0	93.71
38	-128.0	14.0	-50.0	0.0	-9.0	25.0	22.0	-6.0	101.41
39	92.0	-12.0	-42.0	125.0	-8.0	-17.0	-34.0	0.0	114.89
40	-14.0	15.0	-87.0	65.0	5.0	-2.0	32.0	-6.0	112.65
41	-66.0	49.0	-16.0	-80.0	11.0	-15.0	-13.0	-50.0	109.99
42	-80.0	-73.0	41.0	-8.0	-5.0	-14.0	-9.0	-1.0	98.8
43	72.0	53.0	19.0	-34.0	-9.0	11.0	4.0	4.0	107.79
44	-98.0	-128.0	29.0	-58.0	-3.0	-16.0	1.0	3.0	102.76
45	-128.0	-38.0	33.0	-7.0	-4.0	-14.0	14.0	-4.0	84.54
46	117.0	127.0	-63.0	82.0	10.0	51.0	18.0	3.0	78.98
47	7.0	-19.0	43.0	5.0	16.0	2.0	20.0	15.0	65.43
48	46.0	3.0	33.0	-2.0	3.0	-18.0	0.0	-19.0	76.34
49	-47.0	-87.0	-6.0	6.0	5.0	-12.0	-23.0	-17.0	82.2
50	-26.0	-38.0	-3.0	-34.0	-10.0	0.0	18.0	-3.0	81.84
51	96.0	-72.0	-121.0	35.0	1.0	6.0	-20.0	6.0	89.71
52	-42.0	-60.0	-20.0	81.0	-6.0	17.0	1.0	2.0	88.67
53	-65.0	19.0	8.0	-17.0	1.0	-2.0	1.0	4.0	88.67
54	-27.0	-115.0	90.0	-20.0	-17.0	18.0	9.0	1.0	78.98
55	9.0	-30.0	-29.0	-1.0	8.0	-4.0	-22.0	2.0	78.7
56	53.0	123.0	9.0	13.0	5.0	-12.0	2.0	-12.0	68.23
57	9.0	81.0	10.0	9.0	8.0	-29.0	-24.0	8.0	61.56
58	-10.0	13.0	-128.0	11.0	1.0	0.0	2.0	10.0	63.3
59	17.0	53.0	11.0	4.0	-11.0	0.0	15.0	1.0	57.99
60	7.0	-52.0	117.0	-16.0	-10.0	-1.0	29.0	-2.0	56.36
61	-11.0	-19.0	83.0	127.0	-2.0	3.0	26.0	-16.0	56.36
62	77.0	-128.0	-29.0	-105.0	4.0	7.0	-9.0	15.0	57.0
63	-128.0	6.0	-95.0	127.0	11.0	21.0	-2.0	-13.0	54.52
64	35.0	-44.0	-109.0	2.0	7.0	-40.0	13.0	-2.0	52.72
65	-128.0	-88.0	61.0	-111.0	-4.0	6.0	-22.0	6.0	52.69
66	-10.0	22.0	-3.0	7.0	-1.0	2.0	4.0	6.0	52.69
67	-42.0	70.0	-5.0	-9.0	0.0	14.0	-13.0	-5.0	52.37
68	49.0	20.0	-21.0	28.0	-16.0	16.0	-36.0	0.0	52.38
69	80.0	-43.0	117.0	-13.0	5.0	19.0	2.0	-1.0	53.74
70	59.0	-93.0	23.0	35.0	-3.0	3.0	10.0	11.0	52.72
71	31.0	-10.0	-40.0	-90.0	22.0	-40.0	-27.0	13.0	55.94
72	-116.0	35.0	-6.0	-16.0	0.0	41.0	11.0	31.0	57.17
73	-102.0	-128.0	94.0	42.0	3.0	-29.0	8.0	-22.0	56.77
74	-77.0	71.0	10.0	16.0	-5.0	-3.0	-20.0	-19.0	56.77
75	-25.0	7.0	72.0	-17.0	0.0	22.0	1.0	14.0	57.17
76	-26.0	-79.0	-11.0	23.0	4.0	-10.0	2.0	23.0	60.56
