0	49.0	39.0	4.0	-65.0	4.0	-30.0	-45.0	-12.0	57.3
1	34.0	-9.0	-80.0	-11.0	15.0	26.0	-24.0	40.0	54.67
2	45.0	-89.0	-39.0	56.0	1.0	-2.0	-39.0	19.0	52.4
3	-83.0	-107.0	-50.0	45.0	15.0	26.0	-14.0	41.0	52.89
4	-65.0	45.0	-22.0	7.0	1.0	-48.0	-128.0	-77.0	54.66
5	103.0	-19.0	-80.0	30.0	7.0	2.0	32.0	-46.0	52.4
6	45.0	-26.0	127.0	-18.0	-20.0	-22.0	-25.0	-2.0	54.64
7	-128.0	-77.0	109.0	-6.0	-1.0	7.0	72.0	-1.0	54.45
8	-28.0	29.0	1.0	-38.0	-55.0	25.0	-56.0	-85.0	52.66
9	-16.0	103.0	30.0	118.0	20.0	-16.0	5.0	29.0	52.4
10	71.0	10.0	-128.0	53.0	-19.0	54.0	67.0	-27.0	53.98
11	-82.0	-4.0	10.0	49.0	-5.0	44.0	-18.0	-1.0	54.31
12	-40.0	-67.0	-22.0	15.0	31.0	35.0	-12.0	-7.0	54.83
13	-100.0	-38.0	39.0	43.0	-3.0	-14.0	-20.0	22.0	55.83
14	-113.0	-77.0	-5.0	-32.0	-4.0	6.0	12.0	-6.0	59.73
15	103.0	54.0	-3.0	73.0	2.0	50.0	11.0	-84.0	76.18
16	127.0	-116.0	-54.0	-25.0	22.0	-14.0	-65.0	-1.0	65.74
17	-128.0	73.0	-42.0	-11.0	0.0	21.0	5.0	-77.0	64.61
18	-30.0	48.0	-5.0	-50.0	-8.0	15.0	-70.0	57.0	81.74
19	31.0	-110.0	-25.0	68.0	31.0	-19.0	-48.0	4.0	65.74
20	-128.0	-39.0	-7.0	9.0	7.0	-46.0	-22.0	-4.0	68.47
21	8.0	76.0	-45.0	-2.0	28.0	12.0	-8.0	-51.0	79.8
22	24.0	-128.0	-8.0	-57.0	-12.0	16.0	127.0	12.0	81.29
23	127.0	46.0	-126.0	-9.0	12.0	-84.0	-122.0	34.0	79.8
24	-95.0	-38.0	19.0	-64.0	-20.0	40.0	-128.0	81.0	70.34
25	-66.0	-47.0	-26.0	-23.0	-29.0	21.0	-1.0	-37.0	84.75
26	-9.0	87.0	24.0	-123.0	-1.0	7.0	-68.0	-70.0	86.83
27	98.0	73.0	42.0	118.0	-17.0	55.0	-56.0	-31.0	90.57
28	24.0	-86.0	0.0	-23.0	-8.0	-3.0	-15.0	54.0	95.6
29	90.0	-30.0	-63.0	-5.0	1.0	5.0	18.0	-66.0	98.58
30	9.0	40.0	-18.0	41.0	-6.0	51.0	-20.0	7.0	98.58
31	64.0	43.0	-26.0	-26.0	-10.0	-18.0	9.0	65.0	95.97
32	93.0	116.0	-25.0	5.0	3.0	-29.0	25.0	-20.0	90.57
33	-62.0	-128.0	21.0	-20.0	7.0	-9.0	127.0	20.0	101.42
34	-125.0	40.0	21.0	8.0	12.0	15.0	-29.0	69.0	92.96
35	35.0	-128.0	-39.0	14.0	8.0	0.0	6.0	-51.0	97.64
36	77.0	-128.0	115.0	13.0	21.0	11.0	-8.0	-24.0	97.96
37	32.0	127.0	-6.0	-19.0	-4.0	25.0	78.0	-89.0	101.42
38	25.0	40.0	5.0	28.0	18.0	-49.0	-34.0	1.0	107.35
39	-37.0	-121.0	-9.0	-11.0	5.0	29.0	77.0	81.0	102.81
40	-128.0	-26.0	-115.0	11.0	2.0	-27.0	120.0	-48.0	106.45
41	89.0	41.0	0.0	-41.0	18.0	-13.0	-128.0	-12.0	104.39
42	68.0	26.0	-54.0	-68.0	2.0	39.0	-128.0	83.0	112.32
43	-61.0	-92.0	-23.0	-7.0	-4.0	-4.0	51.0	11.0	108.41
44	-21.0	-30.0	-32.0	-11.0	23.0	-10.0	93.0	30.0	106.81
45	-94.0	-28.0	-12.0	60.0	-11.0	17.0	-51.0	-16.0	112.32
46	-8.0	115.0	-25.0	-128.0	-3.0	18.0	24.0	4.0	115.3
47	-23.0	72.0	8.0	20.0	5.0	1.0	-15.0	27.0	115.61
48	83.0	-74.0	-3.0	-50.0	15.0	35.0	-34.0	1.0	120.99
49	-95.0	-22.0	34.0	13.0	-13.0	-12.0	-13.0	46.0	129.92
50	-116.0	107.0	15.0	109.0	-1.0	7.0	-111.0	-26.0	124.26
51	19.0	79.0	127.0	5.0	-21.0	26.0	56.0	-13.0	122.71
52	-33.0	-8.0	10.0	9.0	-18.0	-1.0	127.0	4.0	120.91
53	37.0	17.0	21.0	-9.0	15.0	22.0	-34.0	-21.0	129.14
54	-80.0	7.0	-37.0	-24.0	-4.0	21.0	51.0	-24.0	124.26
55	-118.0	-58.0	-1.0	20.0	-3.0	26.0	44.0	-34.0	116.64
56	98.0	51.0	38.0	2.0	5.0	-94.0	12.0	-61.0	120.99
57	-85.0	127.0	23.0	39.0	17.0	15.0	-87.0	-7.0	115.3
58	-121.0	-124.0	28.0	54.0	-6.0	-36.0	118.0	-20.0	104.6
59	59.0	-94.0	127.0	-63.0	4.0	-6.0	-48.0	6.0	101.28
60	-15.0	-128.0	-53.0	-112.0	9.0	-28.0	-20.0	15.0	96.47
61	-75.0	-9.0	-24.0	-127.0	3.0	-12.0	7.0	37.0	88.84
62	88.0	-72.0	-12.0	-79.0	67.0	-11.0	66.0	-68.0	91.6
63	-25.0	75.0	-11.0	7.0	7.0	8.0	-38.0	30.0	86.83
64	-105.0	-93.0	-15.0	-4.0	-23.0	40.0	-61.0	-7.0	87.71
65	-19.0	116.0	-81.0	39.0	-1.0	-18.0	-46.0	2.0	96.47
66	49.0	6.0	89.0	101.0	3.0	35.0	17.0	-3.0	76.18
67	55.0	-128.0	96.0	-27.0	-35.0	-15.0	-128.0	-12.0	72.7
68	117.0	20.0	71.0	-8.0	14.0	91.0	43.0	-65.0	61.65
69	-128.0	4.0	76.0	127.0	-3.0	-3.0	17.0	-54.0	55.44
70	118.0	6.0	-9.0	17.0	-2.0	15.0	-128.0	-13.0	54.73
71	-6.0	79.0	-50.0	88.0	-16.0	1.0	-19.0	68.0	55.83
72	-12.0	-128.0	-3.0	2.0	13.0	28.0	103.0	0.0	54.66
73	-92.0	-98.0	-15.0	-9.0	26.0	8.0	-56.0	-36.0	64.61
74	-128.0	-44.0	45.0	-46.0	9.0	-4.0	26.0	-33.0	58.16
75	-2.0	-42.0	57.0	21.0	16.0	40.0	-24.0	-29.0	54.83
76	20.0	-75.0	-6.0	-61.0	-7.0	-13.0	-36.0	34.0	55.48
