0	103.0	-1.0	30.0	-3.0	-13.0	6.0	9.0	8.0	119.88
1	-10.0	6.0	35.0	4.0	-2.0	-4.0	2.0	-17.0	122.74
2	96.0	8.0	-16.0	-33.0	12.0	-3.0	-10.0	-3.0	110.37
3	16.0	-80.0	41.0	-48.0	-1.0	-15.0	19.0	-36.0	116.94
4	-58.0	11.0	-9.0	-21.0	10.0	-2.0	-2.0	-6.0	122.47
5	-98.0	-68.0	58.0	-3.0	7.0	-10.0	-14.0	-3.0	112.7
6	52.0	-26.0	-69.0	-97.0	11.0	7.0	-5.0	2.0	119.88
7	-17.0	93.0	19.0	20.0	-4.0	-12.0	-5.0	-10.0	114.93
8	-6.0	126.0	-69.0	-14.0	5.0	0.0	12.0	5.0	122.42
9	20.0	55.0	-7.0	11.0	-13.0	7.0	-6.0	-6.0	117.92
10	-81.0	-5.0	32.0	1.0	9.0	0.0	-4.0	15.0	122.42
11	14.0	63.0	-27.0	-4.0	-1.0	-22.0	-13.0	12.0	112.38
12	104.0	68.0	-32.0	11.0	-10.0	7.0	21.0	-17.0	103.08
13	-121.0	34.0	9.0	1.0	13.0	-18.0	-31.0	7.0	104.93
14	38.0	89.0	-10.0	-14.0	2.0	2.0	26.0	-20.0	107.18
15	88.0	-2.0	-79.0	-25.0	-4.0	14.0	62.0	-24.0	117.92
16	0.0	-17.0	-91.0	-5.0	-6.0	13.0	-5.0	-13.0	102.57
17	-27.0	-33.0	6.0	8.0	-12.0	-1.0	1.0	25.0	98.03
18	-37.0	37.0	-54.0	10.0	-5.0	-13.0	-33.0	-40.0	107.19
19	-128.0	-19.0	-13.0	12.0	-13.0	-1.0	4.0	23.0	120.28
20	-103.0	2.0	-19.0	-21.0	-14.0	-7.0	-9.0	15.0	112.7
21	68.0	-49.0	34.0	117.0	-4.0	5.0	25.0	-36.0	104.58
22	75.0	58.0	-22.0	0.0	-6.0	-17.0	1.0	-6.0	112.01
23	100.0	72.0	53.0	-10.0	-13.0	-2.0	-4.0	24.0	123.04
24	-30.0	-103.0	-18.0	-4.0	9.0	-7.0	2.0	2.0	107.19
25	-65.0	-21.0	2.0	24.0	-11.0	-5.0	4.0	-26.0	122.08
26	-110.0	47.0	28.0	2.0	7.0	12.0	-4.0	17.0	91.56
27	-18.0	59.0	-10.0	2.0	-1.0	4.0	6.0	-3.0	93.28
28	28.0	-100.0	1.0	82.0	0.0	8.0	-20.0	9.0	92.63
29	22.0	-7.0	17.0	-18.0	-4.0	-6.0	7.0	-2.0	85.72
30	108.0	82.0	105.0	12.0	-4.0	6.0	-5.0	14.0	87.21
31	-80.0	-128.0	-27.0	14.0	2.0	-3.0	-2.0	-1.0	79.84
32	-1.0	94.0	1.0	-30.0	-13.0	-14.0	-3.0	-16.0	69.34
33	81.0	72.0	-68.0	-3.0	18.0	-8.0	0.0	31.0	72.86
34	69.0	-32.0	17.0	-33.0	-9.0	-13.0	9.0	-19.0	79.84
35	88.0	-75.0	-106.0	-29.0	11.0	-6.0	7.0	-8.0	78.46
36	44.0	-111.0	3.0	-20.0	6.0	-4.0	-1.0	9.0	59.65
