0	127.0	-73.0	81.0	88.0	-13.0	6.0	26.0	19.0	64.25
1	-68.0	88.0	20.0	2.0	8.0	-2.0	14.0	-80.0	50.9
2	-21.0	53.0	19.0	3.0	-7.0	-5.0	25.0	-23.0	58.82
3	35.0	95.0	65.0	23.0	-8.0	-9.0	-5.0	-42.0	58.82
4	-95.0	-128.0	4.0	-37.0	5.0	-14.0	-10.0	-29.0	63.44
5	94.0	-86.0	106.0	127.0	0.0	-11.0	62.0	27.0	47.63
6	-111.0	-60.0	-55.0	-1.0	11.0	-17.0	-40.0	-14.0	47.53
7	127.0	95.0	124.0	4.0	0.0	-3.0	1.0	5.0	47.14
8	49.0	-81.0	-128.0	-7.0	6.0	-13.0	25.0	-6.0	47.63
9	43.0	16.0	127.0	-19.0	0.0	-8.0	-20.0	29.0	47.53
10	-104.0	97.0	66.0	2.0	25.0	-30.0	-8.0	-16.0	50.9
11	-49.0	127.0	-70.0	-41.0	6.0	37.0	12.0	-40.0	62.14
12	-88.0	-8.0	7.0	127.0	-52.0	1.0	6.0	61.0	62.82
13	84.0	-58.0	-116.0	85.0	6.0	-16.0	17.0	1.0	58.49
14	23.0	36.0	-47.0	-13.0	-22.0	1.0	-78.0	30.0	66.11
15	88.0	-1.0	-116.0	45.0	-8.0	20.0	-7.0	48.0	77.74
16	121.0	53.0	-35.0	-9.0	16.0	2.0	-11.0	22.0	74.41
17	-128.0	112.0	102.0	-29.0	2.0	11.0	9.0	-128.0	78.37
18	123.0	-128.0	1.0	-44.0	14.0	-4.0	-15.0	-43.0	86.0
19	-128.0	127.0	24.0	-5.0	-19.0	-5.0	29.0	97.0	71.94
20	-4.0	-71.0	-96.0	4.0	-2.0	-13.0	10.0	87.0	65.14
21	61.0	-71.0	53.0	-23.0	-10.0	-7.0	10.0	-19.0	77.44
22	-12.0	-79.0	-55.0	121.0	-3.0	4.0	-9.0	12.0	71.94
23	127.0	-81.0	-32.0	-12.0	5.0	-12.0	-18.0	-4.0	62.14
24	49.0	35.0	45.0	-128.0	-38.0	-21.0	63.0	-44.0	68.6
25	-1.0	86.0	-10.0	127.0	43.0	-11.0	-9.0	22.0	65.81
26	26.0	35.0	-20.0	18.0	47.0	4.0	35.0	-74.0	63.77
27	40.0	127.0	-76.0	23.0	-11.0	7.0	-11.0	-86.0	62.28
28	21.0	-93.0	19.0	-86.0	36.0	-14.0	1.0	38.0	77.74
29	-106.0	-34.0	-19.0	-9.0	-2.0	-7.0	5.0	33.0	78.37
30	22.0	126.0	29.0	3.0	-2.0	5.0	14.0	48.0	95.22
31	43.0	-84.0	6.0	-66.0	2.0	-14.0	17.0	-64.0	93.74
32	61.0	-12.0	-29.0	-35.0	6.0	2.0	20.0	37.0	95.26
33	-16.0	-76.0	-76.0	0.0	1.0	-46.0	-9.0	-70.0	95.64
34	-86.0	-17.0	-50.0	-6.0	8.0	4.0	34.0	-46.0	100.09
35	-56.0	-118.0	108.0	-52.0	-21.0	6.0	-25.0	-43.0	101.32
36	127.0	-122.0	-8.0	-8.0	-6.0	25.0	-25.0	-19.0	101.32
37	-101.0	-31.0	33.0	-22.0	-17.0	4.0	13.0	27.0	109.34
38	-37.0	107.0	-31.0	8.0	6.0	6.0	16.0	116.0	113.43
39	3.0	-9.0	66.0	-41.0	-24.0	25.0	-9.0	-4.0	119.3
40	59.0	39.0	78.0	40.0	-13.0	-32.0	62.0	-4.0	120.46
41	-128.0	115.0	-19.0	4.0	12.0	-3.0	37.0	6.0	132.67
42	-88.0	-104.0	-105.0	-10.0	-12.0	-6.0	-8.0	43.0	120.46
43	-24.0	-30.0	-9.0	16.0	-8.0	-3.0	-9.0	17.0	127.71
44	57.0	-128.0	127.0	-23.0	1.0	-4.0	-9.0	103.0	135.59
45	122.0	11.0	-68.0	68.0	-9.0	7.0	6.0	8.0	137.72
46	-106.0	1.0	-36.0	-10.0	0.0	-4.0	-18.0	-61.0	132.3
47	-55.0	-3.0	29.0	95.0	-11.0	15.0	7.0	4.0	134.69
48	-72.0	127.0	15.0	8.0	13.0	1.0	-1.0	-51.0	129.07
49	-18.0	105.0	72.0	-26.0	-7.0	-8.0	-24.0	2.0	131.57
50	-61.0	-24.0	-68.0	7.0	-5.0	33.0	-43.0	-20.0	135.59
51	-116.0	-119.0	106.0	-3.0	-2.0	-31.0	-9.0	-32.0	137.19
52	-122.0	-25.0	-11.0	-8.0	-11.0	-2.0	9.0	55.0	134.81
53	127.0	68.0	127.0	-36.0	4.0	-2.0	10.0	103.0	136.16
54	20.0	39.0	43.0	2.0	-5.0	25.0	-36.0	-78.0	131.57
55	-49.0	37.0	17.0	20.0	-35.0	12.0	-69.0	-6.0	132.3
